roi,r,p,metric
7Networks_LH_SomMot_35,0.7578043620307913,0.011104812469152903,Shares
7Networks_LH_SomMot_36,0.791243530159953,0.006403020627707975,Shares
7Networks_LH_SomMot_37,0.6763403639999315,0.03176174563420194,Shares
7Networks_LH_DorsAttn_Post_1,0.4432925935645003,0.19943592722613473,Shares
7Networks_LH_DorsAttn_Post_2,0.2740219578226277,0.4435949124965194,Shares
7Networks_LH_DorsAttn_Post_3,0.7126758456636914,0.020716808773909287,Shares
7Networks_LH_DorsAttn_Post_4,0.5398141795153983,0.10726579643902763,Shares
7Networks_LH_DorsAttn_Post_5,0.3536060072603671,0.3161647961463976,Shares
7Networks_LH_DorsAttn_Post_6,0.8824310951588519,0.0007236384198427349,Shares
7Networks_LH_DorsAttn_Post_7,0.35730051764662774,0.3107756355755379,Shares
7Networks_LH_DorsAttn_Post_8,0.8492881611045325,0.0018740482151390163,Shares
7Networks_LH_DorsAttn_Post_9,0.3836026142915328,0.2738281162837767,Shares
7Networks_LH_DorsAttn_Post_10,0.5345054938155225,0.11144783421864152,Shares
7Networks_LH_DorsAttn_Post_11,0.832713875236095,0.002785240206903235,Shares
7Networks_LH_DorsAttn_Post_12,0.5183615784367978,0.12478778827062606,Shares
7Networks_LH_DorsAttn_Post_13,0.5140815859140162,0.1284828337899838,Shares
7Networks_LH_DorsAttn_Post_14,0.6387399419299415,0.04682486224950238,Shares
7Networks_LH_DorsAttn_Post_15,0.5424216336871408,0.10524846915064293,Shares
7Networks_LH_DorsAttn_Post_16,0.785856686911479,0.007040483053226179,Shares
7Networks_LH_DorsAttn_Post_17,0.7600020511792729,0.01073818927962927,Shares
7Networks_LH_DorsAttn_FEF_1,0.5399115505854373,0.10719002840919133,Shares
7Networks_LH_DorsAttn_FEF_2,0.700004632225863,0.024204999623840914,Shares
7Networks_LH_DorsAttn_FEF_3,0.7273368342398435,0.017133318680531813,Shares
7Networks_LH_DorsAttn_FEF_4,0.7208287490722979,0.018665975605862015,Shares
7Networks_LH_DorsAttn_PrCv_1,0.40337563674210847,0.24771647150140377,Shares
7Networks_LH_DorsAttn_PrCv_2,0.672208479185858,0.033227765050464195,Shares
7Networks_LH_SalVentAttn_ParOper_1,0.44074024665100464,0.2023443839978325,Shares
7Networks_LH_SalVentAttn_ParOper_2,0.5122465993876094,0.13008750863284463,Shares
7Networks_LH_SalVentAttn_ParOper_3,0.7465235867596562,0.013126148524511659,Shares
7Networks_LH_SalVentAttn_ParOper_4,0.5335183593710289,0.11223657640288483,Shares
7Networks_LH_SalVentAttn_TempOcc_1,0.5807652705517695,0.07832241068242642,Shares
7Networks_LH_SalVentAttn_FrOperIns_1,-0.3656001961418923,0.2988468747925014,Shares
7Networks_LH_SalVentAttn_FrOperIns_2,-0.45789885070532815,0.18326247073430832,Shares
7Networks_LH_SalVentAttn_FrOperIns_3,-0.4438083073504637,0.19885123127390048,Shares
7Networks_LH_SalVentAttn_FrOperIns_4,-0.3815963189128303,0.2765579294855855,Shares
7Networks_LH_SalVentAttn_FrOperIns_5,-0.597150201299676,0.06833531250168787,Shares
7Networks_LH_SalVentAttn_FrOperIns_6,-0.2447139680398211,0.4956098836400078,Shares
7Networks_LH_SalVentAttn_FrOperIns_7,-0.3556441161309282,0.31318580762416387,Shares
7Networks_LH_SalVentAttn_FrOperIns_8,0.05071608562805668,0.8893434774165151,Shares
7Networks_LH_SalVentAttn_FrOperIns_9,0.13645365871129467,0.7070036153004373,Shares
7Networks_LH_SalVentAttn_PFCl_1,0.03245691743199429,0.9290752403901779,Shares
7Networks_LH_SalVentAttn_Med_1,0.010516165401363506,0.9769984320343401,Shares
7Networks_LH_SalVentAttn_Med_2,0.6607178249490196,0.037544626092017766,Shares
7Networks_LH_SalVentAttn_Med_3,0.513929817553471,0.12861508673764585,Shares
7Networks_LH_SalVentAttn_Med_4,0.5827299200781546,0.07707800868182323,Shares
7Networks_LH_SalVentAttn_Med_5,0.4703488732754112,0.17010879838635448,Shares
7Networks_LH_SalVentAttn_Med_6,0.4964726168871622,0.14439151500708902,Shares
7Networks_LH_SalVentAttn_Med_7,0.748678219838937,0.012721650686912856,Shares
7Networks_LH_Limbic_OFC_1,-0.33508084247262965,0.3439140021312229,Shares
7Networks_LH_Limbic_OFC_2,0.3463794454709912,0.3268461392008135,Shares
7Networks_LH_Limbic_OFC_3,0.7416939434166506,0.014065379768436567,Shares
7Networks_LH_Limbic_OFC_4,0.7103968213562176,0.02131678257806924,Shares
7Networks_LH_Limbic_OFC_5,0.08237321290447937,0.8210262881600316,Shares
7Networks_LH_Limbic_TempPole_1,0.5123426639025976,0.1300031959524233,Shares
7Networks_LH_Limbic_TempPole_2,0.6344562480874721,0.048796195235761904,Shares
7Networks_LH_Limbic_TempPole_3,0.15137319578581265,0.6763548242445941,Shares
7Networks_LH_Limbic_TempPole_4,0.8194994860140101,0.003711804501488062,Shares
7Networks_LH_Limbic_TempPole_5,0.510855586004763,0.1313121400893883,Shares
7Networks_LH_Limbic_TempPole_6,0.6646698203761097,0.036019588054004556,Shares
7Networks_LH_Limbic_TempPole_7,0.46611474297655425,0.17451702123589757,Shares
7Networks_LH_Limbic_TempPole_8,0.14636257721353144,0.6866027995805637,Shares
7Networks_LH_Cont_Par_1,0.3122227573754687,0.37978855350662993,Shares
7Networks_LH_Cont_Par_2,0.3700667374506846,0.2925298488911231,Shares
7Networks_LH_Cont_Par_3,0.4931086601861294,0.14756074835957458,Shares
7Networks_LH_Cont_Par_4,0.4634152725805383,0.17736255733254483,Shares
7Networks_LH_Cont_Par_5,0.31932041229468394,0.36845921936366705,Shares
7Networks_LH_Cont_Par_6,0.6029910166819787,0.06498722969930865,Shares
7Networks_LH_Cont_Temp_1,0.5275471835942964,0.11708225623012868,Shares
7Networks_LH_Cont_OFC_1,0.4748343095723706,0.1655121500980984,Shares
7Networks_LH_Cont_PFCl_1,0.5529904292025671,0.09731772858987461,Shares
7Networks_LH_Cont_PFCl_2,0.4787065867581096,0.1616043652459011,Shares
7Networks_LH_Cont_PFCl_3,0.29772000840897517,0.40345835223205173,Shares
7Networks_LH_Cont_PFCl_4,0.225505732614791,0.5310354672727404,Shares
7Networks_LH_Cont_PFCl_5,0.47513190312549264,0.16520984006893188,Shares
7Networks_LH_Cont_PFCl_6,0.5111909448287663,0.13101624630095093,Shares
7Networks_LH_Cont_PFCl_7,0.4855040224007907,0.15487992529365688,Shares
7Networks_LH_Cont_PFCl_8,0.7889735533673279,0.006666411229610779,Shares
7Networks_LH_Cont_PFCv_1,-0.5048669585786657,0.13666547226056622,Shares
7Networks_LH_Cont_pCun_1,0.08130520488769585,0.8233159262106423,Shares
7Networks_LH_Cont_pCun_2,0.549624277071711,0.09980099624234001,Shares
7Networks_LH_Cont_Cing_1,0.5727256894235986,0.08354976010077418,Shares
7Networks_LH_Cont_Cing_2,-0.1468915822653872,0.6855186455021938,Shares
7Networks_LH_Cont_PFCmp_1,0.6151678658349222,0.05835719564610693,Shares
7Networks_LH_Default_Temp_1,0.710971712974676,0.021164321144548064,Shares
7Networks_LH_Default_Temp_2,0.8664124864009176,0.0011821334458567672,Shares
7Networks_LH_Default_Temp_3,0.6013661141992923,0.065907622529637,Shares
7Networks_LH_Default_Temp_4,0.6405115118868041,0.0460253909097897,Shares
7Networks_LH_Default_Temp_5,0.35787460055851,0.30994259138210545,Shares
7Networks_LH_Default_Temp_6,0.5166487174909138,0.12625853855716307,Shares
7Networks_LH_Default_Temp_7,0.5118339892774062,0.13045002691557617,Shares
7Networks_LH_Default_Temp_8,0.3924746586299732,0.261933634815629,Shares
7Networks_LH_Default_Temp_9,0.2640621302707429,0.4609848138561423,Shares
7Networks_LH_Default_Temp_10,0.4717805637157945,0.16863343101000575,Shares
7Networks_LH_Default_Par_1,0.6260421277737234,0.052827698595789084,Shares
7Networks_LH_Default_Par_2,0.8478924001462732,0.001940998031279092,Shares
7Networks_LH_Default_Par_3,0.38404090926305334,0.27323372274684155,Shares
7Networks_LH_Default_Par_4,0.8653329219530174,0.001219150318903798,Shares
7Networks_LH_Default_Par_5,0.7781344352849477,0.008031078062446533,Shares
7Networks_LH_Default_Par_6,0.7382325973173746,0.014766719525190325,Shares
7Networks_LH_Default_Par_7,0.4440047601556468,0.1986287635977814,Shares
7Networks_LH_Default_PFC_1,0.2298857032204536,0.5228686076076404,Shares
7Networks_LH_Default_PFC_2,0.27986317305104724,0.4335376202295926,Shares
7Networks_LH_Default_PFC_3,0.4945079681736985,0.14623734846382452,Shares
7Networks_LH_Default_PFC_4,0.2942864483788434,0.4091629114812028,Shares
7Networks_LH_Default_PFC_5,0.6082818699704087,0.0620488218381478,Shares
7Networks_LH_Default_PFC_6,0.5873889788217725,0.07417836637637888,Shares
7Networks_LH_Default_PFC_7,0.32447626106690525,0.360336057662489,Shares
7Networks_LH_Default_PFC_8,0.6822963037836949,0.029726873128045606,Shares
7Networks_LH_Default_PFC_9,0.29121287192676903,0.41430162222371214,Shares
7Networks_LH_Default_PFC_10,0.44675033385789553,0.1955347842429702,Shares
7Networks_LH_Default_PFC_11,0.9036802448159373,0.0003347626565976509,Shares
7Networks_LH_Default_PFC_12,0.379865197964554,0.2789251617908152,Shares
7Networks_LH_Default_PFC_13,0.807306131840922,0.004745981024540536,Shares
7Networks_LH_Default_PFC_14,0.8354107376798742,0.002618935175183741,Shares
7Networks_LH_Default_PFC_15,0.9119801333066427,0.00023587098122093694,Shares
7Networks_LH_Default_PFC_16,0.6351358313851013,0.04847983050074844,Shares
7Networks_LH_Default_PFC_17,0.7153541735429851,0.02002674312683921,Shares
7Networks_LH_Default_PFC_18,0.8176534324328104,0.003856840551608004,Shares
7Networks_LH_Default_PFC_19,0.8799213652011558,0.0007849599429740595,Shares
7Networks_LH_Default_PFC_20,0.6109895765347622,0.060579407077986584,Shares
7Networks_LH_Default_PFC_21,0.7829389665537962,0.007403928433875346,Shares
7Networks_LH_Default_PFC_22,0.8206135331167325,0.003626195856878738,Shares
7Networks_LH_Default_PFC_23,0.8493620247187067,0.0018705524582663178,Shares
7Networks_LH_Default_PFC_24,0.6468108148783032,0.043256662411229364,Shares
7Networks_LH_Default_pCunPCC_1,0.2182466728075706,0.5446829130454163,Shares
7Networks_LH_Default_pCunPCC_2,0.14972508641427953,0.6797204367593183,Shares
7Networks_LH_Default_pCunPCC_3,0.3832426705613665,0.27431677992257203,Shares
7Networks_LH_Default_pCunPCC_4,-0.09262487939745012,0.7991124715661244,Shares
7Networks_LH_Default_pCunPCC_5,-0.22586377175892533,0.5303659398878976,Shares
7Networks_LH_Default_pCunPCC_6,0.4069474117587819,0.24315392076950515,Shares
7Networks_LH_Default_pCunPCC_7,0.7765809757167607,0.008241649241912093,Shares
7Networks_LH_Default_pCunPCC_8,0.7155187114146381,0.01998487575526234,Shares
7Networks_LH_Default_pCunPCC_9,0.8041001162032458,0.005048860999117901,Shares
7Networks_LH_Default_pCunPCC_10,0.37004174890239044,0.292564989706915,Shares
7Networks_LH_Default_pCunPCC_11,0.44096187658795943,0.20209086163671794,Shares
7Networks_RH_Vis_1,0.094671768137159,0.794751681721031,Shares
7Networks_RH_Vis_2,0.12693903685169952,0.7267521521381841,Shares
7Networks_RH_Vis_3,0.07023660942657467,0.8471131227798147,Shares
7Networks_RH_Vis_4,0.1422962614458385,0.6949534533222962,Shares
7Networks_RH_Vis_5,0.03403634161279265,0.9256316962765205,Shares
7Networks_RH_Vis_6,0.15319853833336536,0.6726332980484857,Shares
7Networks_RH_Vis_7,0.0418897015434932,0.9085269026603898,Shares
7Networks_RH_Vis_8,0.1448929713189192,0.6896173371118794,Shares
7Networks_RH_Vis_9,0.4902733495159892,0.15026451390208395,Shares
7Networks_RH_Vis_10,0.1647805761969868,0.6491714410219085,Shares
7Networks_RH_Vis_11,0.3543231341039543,0.3151149276059457,Shares
7Networks_RH_Vis_12,0.05694162841221485,0.87584326915747,Shares
7Networks_RH_Vis_13,0.2028962543545181,0.573988892375712,Shares
7Networks_RH_Vis_14,0.10570275164395719,0.7713414484615291,Shares
7Networks_RH_Vis_15,0.3169183969007459,0.37227437905203076,Shares
7Networks_RH_Vis_16,0.27294542190422516,0.4454599722962988,Shares
7Networks_RH_Vis_17,0.04011944438018606,0.912379836966734,Shares
7Networks_RH_Vis_18,0.007664081030316006,0.9832358074667746,Shares
7Networks_RH_Vis_19,0.34648544656025765,0.32668812957440824,Shares
7Networks_RH_Vis_20,0.10835718490913407,0.7657321581126388,Shares
7Networks_RH_Vis_21,0.22121543596017992,0.5390847180434419,Shares
7Networks_RH_Vis_22,0.16818757768362505,0.6423213335813758,Shares
7Networks_RH_Vis_23,0.3703342827813437,0.292153747688205,Shares
7Networks_RH_Vis_24,0.12747350902393456,0.7256388368572668,Shares
7Networks_RH_Vis_25,0.39607287245964834,0.25719222046670787,Shares
7Networks_RH_Vis_26,0.25305104418817936,0.4805561479112008,Shares
7Networks_RH_Vis_27,0.14759876258978397,0.6840701423095306,Shares
7Networks_RH_Vis_28,0.36728416331849273,0.2964567856713211,Shares
7Networks_RH_Vis_29,0.39550060013550337,0.2579431146833441,Shares
7Networks_RH_Vis_30,0.3856526867303087,0.2710539656452216,Shares
7Networks_RH_SomMot_1,0.23053785666786075,0.5216570299813802,Shares
7Networks_RH_SomMot_2,0.3546103270146076,0.3146949920112132,Shares
7Networks_RH_SomMot_3,0.28036692500920135,0.4326752354492925,Shares
7Networks_RH_SomMot_4,0.34808701977621864,0.32430557613366295,Shares
7Networks_RH_SomMot_5,0.6654032096655121,0.0357412666939958,Shares
7Networks_RH_SomMot_6,0.7890047402223963,0.006662741304995358,Shares
7Networks_RH_SomMot_7,0.22217901997780606,0.537272651830553,Shares
7Networks_RH_SomMot_8,-0.07334606948138983,0.8404158253055493,Shares
7Networks_RH_SomMot_9,0.12986737399312068,0.7206580734011454,Shares
7Networks_RH_SomMot_10,0.5669324710525766,0.08745235252343363,Shares
7Networks_RH_SomMot_11,0.3934038411942499,0.2607046625726187,Shares
7Networks_RH_SomMot_12,0.39702159210016286,0.2559500458234451,Shares
7Networks_RH_SomMot_13,0.5321320521758607,0.11335016254716616,Shares
7Networks_RH_SomMot_14,-0.061424726213397146,0.8661392295076951,Shares
7Networks_RH_SomMot_15,0.5709065087179142,0.08476292715522127,Shares
7Networks_RH_SomMot_16,0.5370405256126635,0.10943825873676721,Shares
7Networks_RH_SomMot_17,0.7568568534576161,0.011265557530331533,Shares
7Networks_RH_SomMot_18,0.5635224975123813,0.08980317233262304,Shares
7Networks_RH_SomMot_19,0.8636369105247673,0.0012789955791645683,Shares
7Networks_RH_SomMot_20,0.6221440783563348,0.054768018076908086,Shares
7Networks_RH_SomMot_21,-0.08185390314987315,0.8221394540591491,Shares
7Networks_RH_SomMot_22,0.6216413515026542,0.05502164287743338,Shares
7Networks_RH_SomMot_23,0.8596405700040164,0.0014284164179718885,Shares
7Networks_RH_SomMot_24,0.8324249173458385,0.0028034988573916162,Shares
7Networks_RH_SomMot_25,0.4443619711593111,0.19822462109604946,Shares
7Networks_RH_SomMot_26,0.5945263221133033,0.06987532944788297,Shares
7Networks_RH_SomMot_27,0.6414279789967305,0.04561541335068087,Shares
7Networks_RH_SomMot_28,0.8464785592391519,0.0020105614698225564,Shares
7Networks_RH_SomMot_29,0.22536836398291643,0.5312924351353124,Shares
7Networks_RH_SomMot_30,0.7129191037718298,0.02065346583170377,Shares
7Networks_RH_SomMot_31,0.8950147062765076,0.0004674133167809079,Shares
7Networks_RH_SomMot_32,0.7421406561147523,0.013976595539731237,Shares
7Networks_RH_SomMot_33,0.6327181244243141,0.04961159122161975,Shares
7Networks_RH_SomMot_34,0.39721460596504915,0.25569773686987285,Shares
7Networks_RH_SomMot_35,0.7532750628180491,0.01188798676603061,Shares
7Networks_RH_SomMot_36,0.7324455994045991,0.015993178911858863,Shares
7Networks_RH_SomMot_37,0.7690283980589926,0.009321341168125262,Shares
7Networks_RH_SomMot_38,0.7228122623561896,0.018189187809915446,Shares
7Networks_RH_SomMot_39,0.6646457562572347,0.03602874514648376,Shares
7Networks_RH_SomMot_40,0.8873743788487677,0.0006131823160490755,Shares
7Networks_RH_DorsAttn_Post_1,0.3592032696180233,0.3080190923819754,Shares
7Networks_RH_DorsAttn_Post_2,0.6391438789814774,0.04664176419572214,Shares
7Networks_RH_DorsAttn_Post_3,0.3386785669227439,0.3384308646314953,Shares
7Networks_RH_DorsAttn_Post_4,0.5116716106155174,0.13059286323495545,Shares
7Networks_RH_DorsAttn_Post_5,0.25436660510259684,0.4781990705028866,Shares
7Networks_RH_DorsAttn_Post_6,0.8730956879397893,0.0009708790017491942,Shares
7Networks_RH_DorsAttn_Post_7,0.22730261785555952,0.5276787765671346,Shares
7Networks_RH_DorsAttn_Post_8,0.8453482838390367,0.002067455300309425,Shares
7Networks_RH_DorsAttn_Post_9,0.9343002030082661,7.526207114810763e-05,Shares
7Networks_RH_DorsAttn_Post_10,0.36847792869248946,0.29476864588206275,Shares
7Networks_RH_DorsAttn_Post_11,0.6793496710001321,0.030722139080565314,Shares
7Networks_RH_DorsAttn_Post_12,0.20285871530306962,0.5740612810748937,Shares
7Networks_RH_DorsAttn_Post_13,0.788057991497307,0.006774791286359502,Shares
7Networks_RH_DorsAttn_Post_14,0.39969468005720504,0.2524680321707343,Shares
7Networks_RH_DorsAttn_Post_15,0.42768200825975417,0.21760715935195196,Shares
7Networks_RH_DorsAttn_Post_16,0.49082345624208823,0.1497375970808416,Shares
7Networks_RH_DorsAttn_Post_17,0.4238864760127916,0.22216340656342684,Shares
7Networks_RH_DorsAttn_Post_18,0.622329338416929,0.054674750260729085,Shares
7Networks_RH_DorsAttn_Post_19,0.84795254916966,0.0019380777612722398,Shares
7Networks_RH_DorsAttn_FEF_1,0.46827963650138,0.1722547240294346,Shares
7Networks_RH_DorsAttn_FEF_2,0.6347375722555229,0.04866506471181475,Shares
7Networks_RH_DorsAttn_FEF_3,0.7345874931933937,0.015531282426982377,Shares
7Networks_RH_DorsAttn_PrCv_1,0.30812387982208056,0.3864079449567505,Shares
7Networks_RH_SalVentAttn_TempOccPar_1,0.28421222512470534,0.4261185664380144,Shares
7Networks_RH_SalVentAttn_TempOccPar_2,0.31017159002289124,0.38309405717105616,Shares
7Networks_RH_SalVentAttn_TempOccPar_3,-0.03825526295968913,0.9164389724978819,Shares
7Networks_RH_SalVentAttn_TempOccPar_4,0.25610002923167285,0.4751010324888994,Shares
7Networks_RH_SalVentAttn_TempOccPar_5,0.3723487137808628,0.28933028854023995,Shares
7Networks_RH_SalVentAttn_TempOccPar_6,0.7309937647761744,0.01631164720963354,Shares
7Networks_RH_SalVentAttn_TempOccPar_7,0.579528465321435,0.07911242359263675,Shares
7Networks_RH_SalVentAttn_PrC_1,0.45544548331374013,0.18592308564602666,Shares
7Networks_RH_SalVentAttn_FrOperIns_1,-0.5593231606120153,0.092753231803437,Shares
7Networks_RH_SalVentAttn_FrOperIns_2,-0.4953993073045375,0.14539814361670578,Shares
7Networks_RH_SalVentAttn_FrOperIns_3,-0.3027428685179555,0.3951823119424226,Shares
7Networks_RH_SalVentAttn_FrOperIns_4,0.19096686773613114,0.5971638167795759,Shares
7Networks_RH_SalVentAttn_FrOperIns_5,-0.4891337058903334,0.15135969114969608,Shares
7Networks_RH_SalVentAttn_FrOperIns_6,-0.2443982115700836,0.49618393454697507,Shares
7Networks_RH_SalVentAttn_FrOperIns_7,-0.10375097533040252,0.7754720101209421,Shares
7Networks_RH_SalVentAttn_FrOperIns_8,0.292283647125251,0.41250795081223873,Shares
7Networks_RH_SalVentAttn_PFCl_1,0.03668040038726305,0.9198694938953391,Shares
7Networks_RH_SalVentAttn_Med_1,-0.1784758672978605,0.6217843281887613,Shares
7Networks_RH_SalVentAttn_Med_2,0.6820980674579031,0.029793130658368673,Shares
7Networks_RH_SalVentAttn_Med_3,0.4910504943393136,0.14952045733800967,Shares
7Networks_RH_SalVentAttn_Med_4,0.16617423279853522,0.6463664626279625,Shares
7Networks_RH_SalVentAttn_Med_5,0.43956085090901403,0.20369659686167313,Shares
7Networks_RH_SalVentAttn_Med_6,0.6339618223129158,0.049027226621614656,Shares
7Networks_RH_SalVentAttn_Med_7,0.5965625473394921,0.06867827509962669,Shares
7Networks_RH_SalVentAttn_Med_8,0.32522731534149485,0.3591602978776174,Shares
7Networks_RH_Limbic_OFC_1,0.17689360262140308,0.6249279416862676,Shares
7Networks_RH_Limbic_OFC_2,0.11422410623517927,0.7533693547275948,Shares
7Networks_RH_Limbic_OFC_3,0.8541873996102728,0.0016522298873507288,Shares
7Networks_RH_Limbic_OFC_4,0.6868659628230014,0.028227252370081387,Shares
